"search_key","type","number","congress","effective_date","year","month","bioguide_id","issue"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","4048","115","6/10/2018","2018","10","M000355","Armed Forces"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","4049","115","6/10/2018","2018","10","M000355","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","4050","115","6/10/2018","2018","10","M000355","National Security"
"[""china"", ""hong kong"", ""taiwan""]","SAMDT","4051","115","6/10/2018","2018","10","M000355","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","4052","115","6/10/2018","2018","10","M000355","National Security"
"[""tibet"", ""taiwan"", ""china""]","SAMDT","4068","115","4/12/2018","2018","12","G000562","Foreign Affairs"
"[""china""]","SAMDT","4080","115","12/12/2018","2018","12","Y000064","Armed Forces"
"[""china""]","SAMDT","4090","115","12/12/2018","2018","12","C001056","Foreign Affairs"
"[""china""]","SAMDT","4095","115","12/12/2018","2018","12","C001056","Foreign Affairs"
"[""china""]","SAMDT","4096","115","12/12/2018","2018","12","C001056","Alliance and Collective Security"
"[""china""]","SAMDT","4097","115","12/12/2018","2018","12","C001095","Armed Forces"
"[""china""]","SAMDT","4109","115","13/12/2018","2018","12","K000393","Crime and Law Enforcement"
"[""china""]","SCONRES","8","115","2/3/2017","2017","03","C000141","Government Operations and Politics"
"[""china""]","SCONRES","9","115","15/3/2017","2017","03","K000384","Congressional political operations"
"[""china""]","SCONRES","17","115","22/5/2017","2017","05","P000603","Foreign Affairs"
"[""china""]","SCONRES","21","115","29/6/2017","2017","06","R000595","Human Rights"
"[""china"", ""tibet""]","SCONRES","30","115","16/11/2017","2017","11","C001098","Foreign Affairs"
"[""china"", ""taiwan""]","SCONRES","40","115","14/6/2018","2018","06","G000562","Foreign Affairs"
"[""china""]","SJRES","69","115","13/12/2018","2018","12","C001071","Foreign Affairs"
"[""china""]","SRES","10","115","10/1/2017","2017","01","M000133","Crime and Law Enforcement"
"[""china""]","SRES","80","115","2/3/2017","2017","03","C001088","Environmental Protection"
"[""china""]","SRES","83","115","8/3/2017","2017","03","M000133","Health"
"[""china""]","SRES","90","115","21/3/2017","2017","03","P000612","Foreign Affairs"
"[""china""]","SRES","92","115","23/3/2017","2017","03","L000577","Foreign Affairs"
"[""china""]","SRES","116","115","5/4/2017","2017","04","C000141","Foreign Affairs"
"[""china""]","SRES","155","115","4/5/2017","2017","05","C000141","Environmental Protection"
"[""china"", ""taiwan""]","SRES","157","115","4/5/2017","2017","05","C000141","Foreign Affairs"
"[""china""]","SRES","162","115","11/5/2017","2017","05","L000575","Human Rights"
"[""china""]","SRES","174","115","18/5/2017","2017","05","M000934","Civil Rights and Liberties, Minority Issues"
"[""china""]","SRES","183","115","25/5/2017","2017","05","H001042","Civil Rights and Liberties, Minority Issues"
"[""china""]","SRES","200","115","22/6/2017","2017","06","C000141","Foreign Affairs"
"[""china""]","SRES","220","115","13/7/2017","2017","07","M000639","Human Rights"
"[""china""]","SRES","223","115","19/7/2017","2017","07","C001098","Human Rights"
"[""china""]","SRES","308","115","26/10/2017","2017","10","C000127","Armed Forces"
"[""china""]","SRES","340","115","16/11/2017","2017","11","P000612","Armed Forces"
"[""china""]","SRES","349","115","6/12/2017","2017","12","C000127","Armed Forces"
"[""china""]","SRES","361","115","14/12/2017","2017","12","C001056","National Security"
"[""china"", ""tibet""]","SRES","408","115","15/2/2018","2018","02","L000174","Human Rights"
"[""china""]","SRES","420","115","1/3/2018","2018","03","C001088","Environmental Protection"
"[""china"", ""tibet""]","SRES","429","115","8/3/2018","2018","03","L000174","Human Rights"
"[""china""]","SRES","481","115","24/4/2018","2018","04","H000338","Human Rights"
"[""china"", ""hong kong""]","SRES","520","115","23/5/2018","2018","05","H000338","Human Rights"
"[""china""]","SRES","530","115","24/5/2018","2018","05","H001042","Civil Rights and Liberties, Minority Issues"
"[""china""]","SRES","535","115","6/6/2018","2018","06","D000563","Alliance and Collective Security"
"[""china""]","SRES","546","115","13/6/2018","2018","06","H001042","Civil Rights and Liberties, Minority Issues"
"[""china""]","SRES","578","115","18/7/2018","2018","07","G000386","Crime and Law Enforcement"
"[""china""]","SRES","587","115","23/7/2018","2018","07","C001098","Foreign Affairs"
"[""china""]","SRES","598","115","30/7/2018","2018","07","H001042","Foreign Affairs"
"[""china"", ""xinjiang"", ""tibet""]","SRES","667","115","4/10/2018","2018","10","P000612","Human Rights"
"[""china"", ""tibet""]","SRES","686","115","13/11/2018","2018","11","F000062","Human Rights"
"[""china""]","SRES","715","115","5/12/2018","2018","12","C001056","Government Operations and Politics"
"[""china""]","SRES","736","115","19/12/2018","2018","12","G000562","Foreign Affairs"
"[""china""]","SRES","741","115","22/12/2018","2018","12","W000805","Alliance and Collective Security"
"[""china""]","HAMDT","54","116","6/3/2019","2019","03","S001201","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","55","116","6/3/2019","2019","03","B001251","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","56","116","6/3/2019","2019","03","R000606","Congressional political operations"
"[""china""]","HAMDT","57","116","6/3/2019","2019","03","H000324","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","58","116","6/3/2019","2019","03","C001053","Government Operations and Politics"
"[""china""]","HAMDT","59","116","6/3/2019","2019","03","S001205","Congressional political operations"
"[""china""]","HAMDT","60","116","6/3/2019","2019","03","S001205","Government Operations and Politics"
"[""china""]","HAMDT","61","116","6/3/2019","2019","03","M001206","Government Operations and Politics"
"[""china""]","HAMDT","62","116","6/3/2019","2019","03","S001206","Government Operations and Politics"
"[""china""]","HAMDT","63","116","6/3/2019","2019","03","B001302","Immigration"
"[""china""]","HAMDT","64","116","6/3/2019","2019","03","L000582","Government Operations and Politics"
"[""china""]","HAMDT","65","116","6/3/2019","2019","03","J000298","Government Operations and Politics"
"[""china""]","HAMDT","66","116","6/3/2019","2019","03","J000298","Human Rights"
"[""china""]","HAMDT","67","116","6/3/2019","2019","03","J000298","Government Operations and Politics"
"[""china""]","HAMDT","68","116","6/3/2019","2019","03","C001078","Government Operations and Politics"
"[""china""]","HAMDT","69","116","6/3/2019","2019","03","F000450","Congressional political operations"
"[""china""]","HAMDT","70","116","6/3/2019","2019","03","L000581","Government Operations and Politics"
"[""china""]","HAMDT","71","116","6/3/2019","2019","03","R000616","Government Operations and Politics"
"[""china""]","HAMDT","72","116","6/3/2019","2019","03","R000616","Government Operations and Politics"
"[""china""]","HAMDT","73","116","6/3/2019","2019","03","R000616","Government Operations and Politics"
"[""china""]","HAMDT","117","116","3/4/2019","2019","04","J000294","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","118","116","3/4/2019","2019","04","S001205","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","119","116","3/4/2019","2019","04","E000299","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","120","116","3/4/2019","2019","04","D000631","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","121","116","3/4/2019","2019","04","T000474","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","122","116","3/4/2019","2019","04","B001248","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","123","116","3/4/2019","2019","04","W000187","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","124","116","3/4/2019","2019","04","Y000033","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","125","116","3/4/2019","2019","04","J000126","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","126","116","3/4/2019","2019","04","W000812","Human Rights"
"[""china""]","HAMDT","127","116","3/4/2019","2019","04","W000812","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","128","116","3/4/2019","2019","04","G000551","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","129","116","3/4/2019","2019","04","G000551","Crime and Law Enforcement"
"[""china""]","HAMDT","130","116","3/4/2019","2019","04","E000294","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","131","116","3/4/2019","2019","04","Q000023","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","132","116","3/4/2019","2019","04","M001188","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","133","116","3/4/2019","2019","04","M001188","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","134","116","3/4/2019","2019","04","M001188","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","135","116","3/4/2019","2019","04","M001188","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","136","116","3/4/2019","2019","04","P000610","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","137","116","3/4/2019","2019","04","B001287","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","138","116","3/4/2019","2019","04","G000574","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","139","116","3/4/2019","2019","04","C001101","Crime and Law Enforcement"
"[""china""]","HAMDT","140","116","3/4/2019","2019","04","K000391","Economics and Public Finance"
"[""china""]","HAMDT","141","116","3/4/2019","2019","04","K000391","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","142","116","3/4/2019","2019","04","B001304","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","143","116","3/4/2019","2019","04","H001080","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","144","116","3/4/2019","2019","04","H001080","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","145","116","3/4/2019","2019","04","R000616","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","146","116","3/4/2019","2019","04","R000616","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","147","116","3/4/2019","2019","04","R000616","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","148","116","3/4/2019","2019","04","R000616","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","149","116","3/4/2019","2019","04","C001119","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","150","116","3/4/2019","2019","04","S001216","Health"
"[""china""]","HAMDT","151","116","3/4/2019","2019","04","U000040","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","152","116","3/4/2019","2019","04","C001117","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","153","116","3/4/2019","2019","04","P000618","Civil Rights and Liberties, Minority Issues"
"[""china""]","HAMDT","169","116","1/5/2019","2019","05","E000297","Environmental Protection"
"[""china""]","HAMDT","170","116","1/5/2019","2019","05","O000173","Foreign Affairs"
"[""china""]","HAMDT","171","116","1/5/2019","2019","05","H001085","International Trade"
"[""china""]","HAMDT","172","116","1/5/2019","2019","05","K000382","International Trade"
"[""china""]","HAMDT","173","116","1/5/2019","2019","05","T000474","Environmental Protection"
"[""china""]","HAMDT","174","116","1/5/2019","2019","05","S001206","Environmental Protection"
"[""china""]","HAMDT","175","116","1/5/2019","2019","05","D000623","International Trade"
"[""china""]","HAMDT","176","116","1/5/2019","2019","05","P000034","International Trade"
"[""china""]","HAMDT","177","116","1/5/2019","2019","05","G000565","Environmental Protection"
"[""china""]","HAMDT","178","116","1/5/2019","2019","05","G000565","Environmental Protection"
"[""china""]","HAMDT","179","116","1/5/2019","2019","05","C001055","Foreign Affairs"
"[""china""]","HAMDT","180","116","1/5/2019","2019","05","B001295","Environmental Protection"
"[""china""]","HAMDT","181","116","1/5/2019","2019","05","M001188","Environmental Protection"
"[""china""]","HAMDT","182","116","1/5/2019","2019","05","G000582","Environmental Protection"
"[""china""]","HAMDT","183","116","1/5/2019","2019","05","B001296","Environmental Protection"
"[""china""]","HAMDT","184","116","1/5/2019","2019","05","P000613","International Trade"
"[""china""]","HAMDT","185","116","1/5/2019","2019","05","R000616","Environmental Protection"
"[""china""]","HAMDT","186","116","1/5/2019","2019","05","P000618","Energy"
"[""china""]","HAMDT","187","116","1/5/2019","2019","05","L000590","Environmental Protection"
"[""china""]","HAMDT","189","116","2/5/2019","2019","05","F000468","Environmental Protection"
"[""china""]","HAMDT","190","116","2/5/2019","2019","05","P000617","Health"
"[""china""]","HAMDT","191","116","2/5/2019","2019","05","S001216","Environmental Protection"
"[""china""]","HAMDT","192","116","2/5/2019","2019","05","N000191","Environmental Protection"
"[""china""]","HAMDT","193","116","2/5/2019","2019","05","V000133","Environmental Protection"
"[""china""]","HAMDT","194","116","2/5/2019","2019","05","L000593","Environmental Protection"
"[""china""]","HAMDT","195","116","2/5/2019","2019","05","C001121","Energy"
"[""china""]","HAMDT","196","116","2/5/2019","2019","05","E000179","Environmental Protection"
"[""china""]","HAMDT","198","116","9/5/2019","2019","05","L000559","Health"
"[""china""]","HAMDT","199","116","9/5/2019","2019","05","B001304","Health"
"[""china""]","HAMDT","200","116","9/5/2019","2019","05","P000617","Health"
"[""china""]","HAMDT","201","116","9/5/2019","2019","05","H001090","Health"
