"issue","congress","committee_el","party","label","pred","importance_intl","importance_dom","importance_prof","intl_percentage","dom_percentage","prof_percentage","decision"
"Environmental Protection",116,"Select Committee on Ethics","Democratic",0,0.102085081319841,1.0834,2.0874,2.5526,0.189293077541322,0.364713282314708,0.44599364014397,"prof"
"Environmental Protection",116,"Select Committee on Ethics","Republican",0,0.106870702551408,0.1077,1.5582,0.8839,0.0422386069495647,0.61110675347086,0.346654639579575,"dom"
"Environmental Protection",116,"Select Committee on Intelligence","Democratic",2,0.0718577503438144,0.7059,7.291,4.6791,0.0556879141685074,0.575181445250868,0.369130640580625,"dom"
"Environmental Protection",116,"Select Committee on Intelligence","Independent",0,0.0597385132259957,0.155,1.6577,1.1113,0.0530095759233926,0.566928864569083,0.380061559507524,"dom"
"Environmental Protection",116,"Select Committee on Intelligence","Republican",0,0.0339299472239258,0.3989,2.9177,2.5702,0.0677617721002922,0.495634300468846,0.436603927430862,"dom"
"Environmental Protection",116,"Select Committee on the Modernization of Congress","Republican",0,0.027645162220425,0.2682,1.4633,1.4486,0.0843369705355177,0.460142762806201,0.455520266658281,"dom"
"Environmental Protection",116,"Special Committee on Aging","Democratic",2,0.0716015480103661,0.5111,6.5039,4.2217,0.0454848843521675,0.578808724981534,0.375706390666299,"dom"
"Environmental Protection",116,"Special Committee on Aging","Independent",0,0.106870702551408,0.1077,1.5582,0.8839,0.0422386069495647,0.61110675347086,0.346654639579575,"dom"
"Environmental Protection",116,"Special Committee on Aging","Republican",2,0.0758385647131355,0.609,7.7579,5.3654,0.0443479970580311,0.56493813854926,0.390713864392709,"dom"
"Environmental Protection",116,"United States Senate Caucus on International Narcotics Control","Democratic",0,0.0540957207845239,0.1682,1.1476,0.9473,0.0743228315142946,0.507092041889444,0.418585126596262,"dom"
"Environmental Protection",116,"United States Senate Caucus on International Narcotics Control","Republican",1,0.104624948073556,0.2083,3.2075,1.8178,0.0398005197187404,0.612866860287374,0.347332619993886,"dom"
"Environmental Protection",116,NA,"Democratic",2,0.0808310222883257,2.3621,5.2507,5.9522,0.174131957242905,0.387077036490969,0.438791006266126,"prof"
"Environmental Protection",116,NA,"Independent",0,0.0680147478006741,0.1215,1.5446,1.1414,0.0432769367764915,0.550169189670525,0.406553873552983,"dom"
"Environmental Protection",116,NA,"Republican",3,0.105036434055529,0.8576,15.2404,8.3925,0.0350176599089443,0.622298442253118,0.342683897837937,"dom"
"Environmental Protection",117,"Committee on Agriculture","Democratic",1,0.0711788142955905,4.5718,14.8359,14.945,0.133084153501763,0.431869984018723,0.435045862479514,"prof"
"Environmental Protection",117,"Committee on Agriculture","Republican",0,0.0420529964729401,4.3399,13.9986,14.7138,0.131304024228269,0.423528771068882,0.44516720470285,"prof"
"Environmental Protection",117,"Committee on Agriculture, Nutrition, and Forestry","Democratic",2,0.0649387238302632,2.5952,5.7546,6.7952,0.171356883459888,0.379966985803896,0.448676130736216,"prof"
"Environmental Protection",117,"Committee on Agriculture, Nutrition, and Forestry","Republican",0,0.0530591206857215,2.8647,8.5088,9.1032,0.139900472244063,0.415535706437072,0.444563821318865,"prof"
"Environmental Protection",117,"Committee on Appropriations","Democratic",5,0.09215840828679,7.469,25.2783,24.618,0.130200661375431,0.440654890674328,0.429144447950242,"dom"
"Environmental Protection",117,"Committee on Appropriations","Republican",3,0.0561764295245565,5.997,22.064,21.5108,0.120976038796251,0.445091765883022,0.433932195320727,"dom"
"Environmental Protection",117,"Committee on Armed Services","Democratic",6,0.0717128187819861,9.3468,25.5332,27.4382,0.149985076590787,0.409723002269,0.440291921140213,"prof"
"Environmental Protection",117,"Committee on Armed Services","Independent",0,0.0521288232082355,0.1819,0.939,0.8578,0.0919290443220296,0.474554000101076,0.433516955576894,"dom"
"Environmental Protection",117,"Committee on Armed Services","Republican",4,0.0640007903466459,8.1288,22.9078,24.5406,0.146261416552111,0.412179814744176,0.441558768703713,"prof"
"Environmental Protection",117,"Committee on Banking, Housing, and Urban Affairs","Democratic",1,0.0472787460796188,0.8478,2.4734,2.7387,0.139903298734303,0.40815855047113,0.451938150794568,"prof"
"Environmental Protection",117,"Committee on Banking, Housing, and Urban Affairs","Independent",1,0.0532155143798996,0.1896,0.7926,0.7951,0.106678669892534,0.445957351038091,0.447363979069375,"prof"
"Environmental Protection",117,"Committee on Banking, Housing, and Urban Affairs","Republican",0,0.0425190436739407,0.9919,2.8242,3.1268,0.142865373259013,0.406775266819341,0.450359359921647,"prof"
"Environmental Protection",117,"Committee on Commerce, Science, and Transportation","Democratic",2,0.119942509124013,1.3822,2.402,2.7003,0.213154445215514,0.370421775001928,0.416423779782558,"prof"
"Environmental Protection",117,"Committee on Commerce, Science, and Transportation","Republican",2,0.0391379623795444,2.3152,4.4769,5.5827,0.187089892361897,0.361775543847173,0.45113456379093,"prof"
"Environmental Protection",117,"Committee on Education and the Workforce","Democratic",2,0.0833883228781941,3.3288,8.2117,9.1053,0.161233761830493,0.397741913609548,0.441024324559959,"prof"
"Environmental Protection",117,"Committee on Education and the Workforce","Republican",0,0.057868388948068,3.2819,7.4685,8.9143,0.166892960482489,0.379792216509787,0.453314823007725,"prof"
"Environmental Protection",117,"Committee on Energy and Commerce","Democratic",3,0.096551438502822,3.9862,20.5052,19.3036,0.0910195227765726,0.468208699623245,0.440771777600183,"dom"
"Environmental Protection",117,"Committee on Energy and Commerce","Republican",0,0.0658592918816318,2.8694,18.8876,17.7533,0.0726241005509956,0.47804243450442,0.449333464944584,"dom"
"Environmental Protection",117,"Committee on Energy and Natural Resources","Democratic",1,0.112616676822932,0.1088,1.4421,0.7033,0.0482654600301659,0.639739153579984,0.31199538638985,"dom"
"Environmental Protection",117,"Committee on Energy and Natural Resources","Republican",2,0.0803121975468594,0.2614,2.4933,1.606,0.0599445043227005,0.57176600087142,0.36828949480588,"dom"
"Environmental Protection",117,"Committee on Environment and Public Works","Democratic",1,0.104348601697961,0.4755,2.4851,2.2812,0.0907131138158648,0.474092868861841,0.435194017322294,"dom"
"Environmental Protection",117,"Committee on Environment and Public Works","Republican",0,0.139113803348559,0.0964,2.0383,1.2577,0.0284164603230751,0.600843060959792,0.370740478717132,"dom"
"Environmental Protection",117,"Committee on Ethics","Democratic",0,0.0528957269329538,0.15,0.9951,0.9128,0.0728898391564216,0.483551192963701,0.443558967879878,"dom"
"Environmental Protection",117,"Committee on Finance","Democratic",1,0.0598744001346898,0.3458,1.7248,1.6231,0.0936188645531581,0.4669572515364,0.439423883910442,"dom"
"Environmental Protection",117,"Committee on Finance","Republican",1,0.0406331484161668,0.7599,3.0833,2.8771,0.113075309137985,0.458803922443939,0.428120768418077,"dom"
"Environmental Protection",117,"Committee on Financial Services","Democratic",1,0.0754993005789234,5.0955,15.9321,16.2901,0.136543784852764,0.426931456118678,0.436524759028557,"prof"
"Environmental Protection",117,"Committee on Financial Services","Republican",1,0.068465143415013,5.3503,11.2764,13.5405,0.177354875493914,0.373796706356573,0.448848418149513,"prof"
"Environmental Protection",117,"Committee on Foreign Affairs","Democratic",1,0.0786131120338913,2.3009,8.7455,7.918,0.121327329100842,0.461153529771572,0.417519141127586,"dom"
"Environmental Protection",117,"Committee on Foreign Affairs","Republican",2,0.0763504083919632,6.4518,11.1707,14.6409,0.199972724511366,0.346234432824811,0.453792842663823,"prof"
"Environmental Protection",117,"Committee on Foreign Relations","Democratic",0,0.0528957269329538,0.15,0.9951,0.9128,0.0728898391564216,0.483551192963701,0.443558967879878,"dom"
"Environmental Protection",117,"Committee on Foreign Relations","Republican",1,0.0420784556985518,0.3257,2.2078,1.7604,0.0758517897482475,0.514171266214863,0.40997694403689,"dom"
"Environmental Protection",117,"Committee on Health, Education, Labor, and Pensions","Democratic",1,0.195553387121852,0.7122,0.3474,0.8972,0.363961569910057,0.177534750613246,0.458503679476697,"prof"
"Environmental Protection",117,"Committee on Health, Education, Labor, and Pensions","Republican",0,0.0346571839785199,0.5057,0.8919,1.1826,0.195992558716379,0.345670878226494,0.458336563057127,"prof"
"Environmental Protection",117,"Committee on Homeland Security","Democratic",0,0.072126850334617,0.888,3.3333,3.1835,0.119922212618842,0.450153954191876,0.429923833189283,"dom"
"Environmental Protection",117,"Committee on Homeland Security","Republican",0,0.0493666527373735,0.7456,2.6463,2.7858,0.120692166987714,0.428363306732279,0.450944526280007,"prof"
"Environmental Protection",117,"Committee on Homeland Security and Governmental Affairs","Democratic",0,0.0574127288455192,0.2142,0.6651,0.7025,0.13541534960172,0.420470350233911,0.44411430016437,"prof"
"Environmental Protection",117,"Committee on Homeland Security and Governmental Affairs","Republican",0,0.0497663254148174,0.1279,0.9164,0.8536,0.0673902734601402,0.482849465198377,0.449760261341483,"dom"
"Environmental Protection",117,"Committee on House Administration","Republican",0,0.0346571839785199,0.496,0.9014,1.1781,0.192583964278781,0.349990293146962,0.457425742574257,"prof"
"Environmental Protection",117,"Committee on Indian Affairs","Democratic",0,0.060351596659705,0.1444,1.0071,0.9422,0.0689688111954912,0.481014471987391,0.450016716817118,"dom"
"Environmental Protection",117,"Committee on Indian Affairs","Republican",1,0.175991432513984,0.7737,0.3258,0.9611,0.375473163156362,0.158109288556731,0.466417548286907,"prof"
"Environmental Protection",117,"Committee on Natural Resources","Democratic",1,0.0913092194132521,1.1848,4.3385,3.5496,0.130586692237322,0.478182279094887,0.391231028667791,"dom"
"Environmental Protection",117,"Committee on Natural Resources","Republican",0,0.0714105895880864,1.0525,3.7881,3.609,0.124562109448968,0.448317080098466,0.427120810452566,"dom"
"Environmental Protection",117,"Committee on Oversight and Accountability","Democratic",0,0.0551636484695219,2.5154,7.541,8.0318,0.139063035570151,0.416901626474718,0.444035337955131,"prof"
"Environmental Protection",117,"Committee on Oversight and Accountability","Republican",0,0.0736556839375107,3.8392,9.3373,10.6627,0.16104567267358,0.391678412027249,0.447275915299171,"prof"
"Environmental Protection",117,"Committee on Rules","Democratic",0,0.161138911782611,0.5782,0.5494,0.9247,0.281732690152512,0.267699654046679,0.450567655800809,"prof"
"Environmental Protection",117,"Committee on Rules","Republican",0,0.0524752050843564,0.1414,0.8933,0.8604,0.0746134768613793,0.471373542293283,0.454012980845338,"dom"
"Environmental Protection",117,"Committee on Rules and Administration","Democratic",1,0.0668530733364257,0.1958,0.7297,0.7103,0.119696784447977,0.446081428047439,0.434221787504585,"dom"
"Environmental Protection",117,"Committee on Rules and Administration","Republican",0,0.140324194997324,0.5691,0.4759,0.8933,0.293607800650054,0.24552442862302,0.460867770726926,"prof"
"Environmental Protection",117,"Committee on Science, Space, and Technology","Democratic",0,0.0421170052791443,0.4342,0.9435,1.1484,0.171885515221092,0.373500653180793,0.454613831598116,"prof"
"Environmental Protection",117,"Committee on Science, Space, and Technology","Republican",0,0.0586727381145216,0.7652,1.6286,2.003,0.174035662299854,0.370405749636099,0.455558588064047,"prof"
"Environmental Protection",117,"Committee on Small Business","Democratic",0,0.0513114282508921,0.5914,1.7054,1.8538,0.14248542379415,0.410880354647521,0.446634221558329,"prof"
"Environmental Protection",117,"Committee on Small Business","Republican",0,0.0549983435309375,0.1364,0.9272,0.8437,0.0715147066533844,0.486132228805117,0.442353064541498,"dom"
"Environmental Protection",117,"Committee on Small Business and Entrepreneurship","Democratic",0,0.060351596659705,0.1444,1.0071,0.9422,0.0689688111954912,0.481014471987391,0.450016716817118,"dom"
"Environmental Protection",117,"Committee on Small Business and Entrepreneurship","Republican",0,0.0346129098145166,0.1644,1.2266,1.026,0.068018204385602,0.507488622258999,0.424493173355399,"dom"
"Environmental Protection",117,"Committee on Transportation and Infrastructure","Democratic",1,0.0666891153865899,1.8557,6.0853,5.9149,0.133928506989802,0.439184751622053,0.426886741388145,"dom"
"Environmental Protection",117,"Committee on Transportation and Infrastructure","Republican",0,0.0497408170539188,0.8533,2.7025,2.8284,0.133658093418126,0.423310673224523,0.443031233357351,"prof"
"Environmental Protection",117,"Committee on Veterans' Affairs","Democratic",2,0.0862475051729852,0.7339,2.5656,2.1188,0.135448387870734,0.47350645036266,0.391045161766606,"dom"
"Environmental Protection",117,"Committee on Veterans' Affairs","Republican",0,0.0840602663268142,1.2359,1.4206,2.2741,0.250659148987953,0.288119093010993,0.461221758001055,"prof"
"Environmental Protection",117,"Committee on Ways and Means","Democratic",0,0.0929437910164622,2.1942,7.1346,6.5221,0.138427470995338,0.45010693399113,0.411465595013532,"dom"
"Environmental Protection",117,"Committee on Ways and Means","Republican",0,0.0559881087627302,0.8005,5.5252,4.523,0.0737876427590402,0.509296044687382,0.416916312553578,"dom"
"Environmental Protection",117,"Committee on the Budget","Democratic",2,0.0865184469547542,2.6962,9.2689,8.8097,0.129782236170745,0.446160733195987,0.424057030633267,"dom"
"Environmental Protection",117,"Committee on the Budget","Independent",0,0.0507411620057204,0.1487,1.1755,1.0068,0.0637923637923638,0.504290004290004,0.431917631917632,"dom"
"Environmental Protection",117,"Committee on the Budget","Republican",1,0.0986307773368119,4.5268,6.918,9.6584,0.214507752378786,0.327817582167633,0.45767466545358,"prof"
"Environmental Protection",117,"Committee on the Judiciary","Democratic",0,0.0730374921006294,1.4163,3.5983,3.9382,0.158196318470199,0.401918952729872,0.439884728799929,"prof"
"Environmental Protection",117,"Committee on the Judiciary","Republican",0,0.0534844654678596,0.8803,3.8205,3.6079,0.105949185793205,0.459819225630965,0.43423158857583,"dom"
"Environmental Protection",117,"Joint Committee on Printing","Democratic",1,0.0810618841149534,0.7196,3.0988,2.6975,0.11043754508203,0.47557513160116,0.41398732331681,"dom"
"Environmental Protection",117,"Joint Committee on Printing","Republican",0,0.0248820633029253,0.7069,1.0183,1.4725,0.221065140569785,0.318447634237108,0.460487225193107,"prof"
"Environmental Protection",117,"Joint Committee on Taxation","Democratic",1,0.127743872616536,0.7658,3.0359,2.416,0.123164514209434,0.488267365746176,0.388568120044389,"dom"
"Environmental Protection",117,"Joint Committee on the Library","Democratic",1,0.0610969568804586,0.6013,1.557,1.7558,0.153624077054751,0.39779259599908,0.448583326946169,"prof"
