"member_id","gender","congress","thomas_id_list","thomas_num_list","official_name_list"
"G000576","M","114","[HSBU,HSED,HSGO]","[00]","[""Committee on Education and the Workforce"",""Committee on Oversight and Accountability"",""Committee on the Budget""]"
"G000576","M","115","[HSBU,HSED,HSGO]","[00]","[""Committee on Education and the Workforce"",""Committee on Oversight and Accountability"",""Committee on the Budget""]"
"G000576","M","116","[HSED,HSGO]","[00]","[""Committee on Education and the Workforce"",""Committee on Oversight and Accountability""]"
"G000576","M","117","[HSBU,HSED,HSGO]","[00]","[""Committee on Education and the Workforce"",""Committee on Oversight and Accountability"",""Committee on the Budget""]"
"G000576","M","118","[HSBU,HSED,HSGO]","[00]","[""Committee on Education and the Workforce"",""Committee on Oversight and Accountability"",""Committee on the Budget""]"
"G000576","M","119","[HSBU,HSED,HSGO,HSJU]","[00]","[""Committee on Education and the Workforce"",""Committee on Oversight and Accountability"",""Committee on the Budget"",""Committee on the Judiciary""]"
"G000577","M","114","[HSII,HSPW]","[00]","[""Committee on Natural Resources"",""Committee on Transportation and Infrastructure""]"
"G000577","M","115","[HSII,HSPW]","[00]","[""Committee on Natural Resources"",""Committee on Transportation and Infrastructure""]"
"G000577","M","116","[HSCN,HSII,HSPW]","[00]","[""Committee on Natural Resources"",""Committee on Transportation and Infrastructure"",""Select Committee on the Climate Crisis""]"
"G000577","M","117","[HSCN,HSII,HSPW]","[00]","[""Committee on Natural Resources"",""Committee on Transportation and Infrastructure"",""Select Committee on the Climate Crisis""]"
"G000577","M","118","[HSII,HSPW]","[00]","[""Committee on Natural Resources"",""Committee on Transportation and Infrastructure""]"
"G000578","M","115","[HSAS,HSBU,HSJU]","[00]","[""Committee on Armed Services"",""Committee on the Budget"",""Committee on the Judiciary""]"
"G000578","M","116","[HSAS,HSJU]","[00]","[""Committee on Armed Services"",""Committee on the Judiciary""]"
"G000578","M","117","[HSAS,HSJU]","[00]","[""Committee on Armed Services"",""Committee on the Judiciary""]"
"G000578","M","118","[HSAS,HSFD,HSJU]","[00]","[""Committee on Armed Services"",""Committee on the Judiciary"",""Select Subcommittee on the Weaponization of the Federal Government""]"
"G000579","M","115","[HSAS,HSHM,HSPW]","[00]","[""Committee on Armed Services"",""Committee on Homeland Security"",""Committee on Transportation and Infrastructure""]"
"G000579","M","116","[HSAS,HSPW]","[00]","[""Committee on Armed Services"",""Committee on Transportation and Infrastructure""]"
"G000579","M","117","[HSAS,HSPW]","[00]","[""Committee on Armed Services"",""Committee on Transportation and Infrastructure""]"
"G000581","M","115","[HSBA]","[00]","[""Committee on Financial Services""]"
"G000581","M","116","[HSBA,HSFA]","[00]","[""Committee on Financial Services"",""Committee on Foreign Affairs""]"
"G000581","M","117","[HSBA,HSEF,HSFA]","[00]","[""Committee on Financial Services"",""Committee on Foreign Affairs"",""Select Committee on Economic Disparity and Fairness in Growth""]"
"G000581","M","118","[HSBA]","[00]","[""Committee on Financial Services""]"
"G000581","M","119","[HSBA]","[00]","[""Committee on Financial Services""]"
"G000582","F","115","[HSII,HSSM,HSVR]","[00]","[""Committee on Natural Resources"",""Committee on Small Business"",""Committee on Veterans' Affairs""]"
"G000582","F","116","[HSII,HSPW,HSSY]","[00]","[""Committee on Natural Resources"",""Committee on Science, Space, and Technology"",""Committee on Transportation and Infrastructure""]"
"G000582","F","117","[HSII,HSPW]","[00]","[""Committee on Natural Resources"",""Committee on Transportation and Infrastructure""]"
"G000582","F","118","[HSII,HSPW]","[00]","[""Committee on Natural Resources"",""Committee on Transportation and Infrastructure""]"
"G000583","M","115","[HSBA]","[00]","[""Committee on Financial Services""]"
"G000583","M","116","[HSBA]","[00]","[""Committee on Financial Services""]"
"G000583","M","117","[HSBA,HSHM]","[00]","[""Committee on Financial Services"",""Committee on Homeland Security""]"
"G000583","M","118","[HLIG,HSBA]","[00]","[""Committee on Financial Services"",""Permanent Select Committee on Intelligence""]"
"G000583","M","119","[HLIG,HSBA]","[00]","[""Committee on Financial Services"",""Permanent Select Committee on Intelligence""]"
"G000584","M","115","[HSGO,HSII]","[00]","[""Committee on Natural Resources"",""Committee on Oversight and Accountability""]"
"G000584","M","116","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"G000585","M","115","[HSGO,HSII]","[00]","[""Committee on Natural Resources"",""Committee on Oversight and Accountability""]"
"G000585","M","116","[HSGO,HSWM]","[00]","[""Committee on Oversight and Accountability"",""Committee on Ways and Means""]"
"G000585","M","117","[HSGO,HSWM]","[00]","[""Committee on Oversight and Accountability"",""Committee on Ways and Means""]"
"G000585","M","118","[HLIG,HSWM]","[00]","[""Committee on Ways and Means"",""Permanent Select Committee on Intelligence""]"
"G000585","M","119","[HLIG,HSWM]","[00]","[""Committee on Ways and Means"",""Permanent Select Committee on Intelligence""]"
"G000586","M","116","[HSBA,HSPW]","[00]","[""Committee on Financial Services"",""Committee on Transportation and Infrastructure""]"
"G000586","M","117","[HSBA,HSII,HSPW]","[00]","[""Committee on Financial Services"",""Committee on Natural Resources"",""Committee on Transportation and Infrastructure""]"
"G000586","M","118","[HSPW]","[00]","[""Committee on Transportation and Infrastructure""]"
"G000586","M","119","[HSJU,HSPW]","[00]","[""Committee on Transportation and Infrastructure"",""Committee on the Judiciary""]"
"G000587","F","116","[HSBA,HSJU]","[00]","[""Committee on Financial Services"",""Committee on the Judiciary""]"
"G000587","F","117","[HSBA,HSJU]","[00]","[""Committee on Financial Services"",""Committee on the Judiciary""]"
"G000587","F","118","[HSBA,HSFD]","[00]","[""Committee on Financial Services"",""Select Subcommittee on the Weaponization of the Federal Government""]"
"G000587","F","119","[HSBA,HSSO]","[00]","[""Committee on Ethics"",""Committee on Financial Services""]"
"G000588","M","116","[HSBA,HSSY]","[00]","[""Committee on Financial Services"",""Committee on Science, Space, and Technology""]"
"G000588","M","117","[HSBA,HSCN,HSSY]","[00]","[""Committee on Financial Services"",""Committee on Science, Space, and Technology"",""Select Committee on the Climate Crisis""]"
"G000589","M","116","[HSBA]","[00]","[""Committee on Financial Services""]"
"G000589","M","117","[HSBA]","[00]","[""Committee on Financial Services""]"
"G000589","M","118","[HSAS,HSJU]","[00]","[""Committee on Armed Services"",""Committee on the Judiciary""]"
"G000589","M","119","[HSAS,HSJU]","[00]","[""Committee on Armed Services"",""Committee on the Judiciary""]"
"G000590","M","116","[HSGO,HSHM]","[00]","[""Committee on Homeland Security"",""Committee on Oversight and Accountability""]"
"G000590","M","117","[HSAS,HSFA,HSVC]","[00]","[""Committee on Armed Services"",""Committee on Foreign Affairs"",""Select Subcommittee on the Coronavirus Pandemic""]"
"G000590","M","118","[HSFA,HSHM]","[00]","[""Committee on Foreign Affairs"",""Committee on Homeland Security""]"
"G000591","M","116","[HSFA,HSHM,HSSO]","[00]","[""Committee on Ethics"",""Committee on Foreign Affairs"",""Committee on Homeland Security""]"
"G000591","M","117","[HSHM,HSPW,HSSO]","[00]","[""Committee on Ethics"",""Committee on Homeland Security"",""Committee on Transportation and Infrastructure""]"
"G000591","M","118","[HSAP,HSHM,HSSO]","[00]","[""Committee on Appropriations"",""Committee on Ethics"",""Committee on Homeland Security""]"
"G000591","M","119","[HSAP,HSHM,HSSO]","[00]","[""Committee on Appropriations"",""Committee on Ethics"",""Committee on Homeland Security""]"
"G000592","M","116","[HSAS,HSSM]","[00]","[""Committee on Armed Services"",""Committee on Small Business""]"
"G000592","M","117","[HSAS,HSSM]","[00]","[""Committee on Armed Services"",""Committee on Small Business""]"
"G000592","M","118","[HSAS,HSSM]","[00]","[""Committee on Armed Services"",""Committee on Small Business""]"
"G000592","M","119","[HSAS,HSII]","[00]","[""Committee on Armed Services"",""Committee on Natural Resources""]"
"G000593","M","117","[HSHM,HSPW,HSSY]","[00]","[""Committee on Homeland Security"",""Committee on Science, Space, and Technology"",""Committee on Transportation and Infrastructure""]"
"G000593","M","118","[HSAS,HSHM,HSZS]","[00]","[""Committee on Armed Services"",""Committee on Homeland Security"",""Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party""]"
"G000593","M","119","[HSAS,HSHM,HSZS]","[00]","[""Committee on Armed Services"",""Committee on Homeland Security"",""Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party""]"
"G000594","M","117","[HSAP]","[00]","[""Committee on Appropriations""]"
"G000594","M","118","[HSAP,HSHM]","[00]","[""Committee on Appropriations"",""Committee on Homeland Security""]"
"G000594","M","119","[HSAP,HSHM]","[00]","[""Committee on Appropriations"",""Committee on Homeland Security""]"
"G000595","M","117","[HSBU,HSED]","[00]","[""Committee on Education and the Workforce"",""Committee on the Budget""]"
"G000595","M","118","[HSBU,HSED]","[00]","[""Committee on Education and the Workforce"",""Committee on the Budget""]"
"G000596","F","118","[HSGO,HSHM,HSVC]","[00]","[""Committee on Homeland Security"",""Committee on Oversight and Accountability"",""Select Subcommittee on the Coronavirus Pandemic""]"
"G000596","F","119","[HSGO,HSHM]","[00]","[""Committee on Homeland Security"",""Committee on Oversight and Accountability""]"
"G000597","M","117","[HSHM,HSSM]","[00]","[""Committee on Homeland Security"",""Committee on Small Business""]"
"G000597","M","118","[HSBA,HSHM,HSSO]","[00]","[""Committee on Ethics"",""Committee on Financial Services"",""Committee on Homeland Security""]"
"G000597","M","119","[HSBA,HSHM,HSSO]","[00]","[""Committee on Ethics"",""Committee on Financial Services"",""Committee on Homeland Security""]"
"G000598","M","118","[HSGO,HSHM,HSVC]","[00]","[""Committee on Homeland Security"",""Committee on Oversight and Accountability"",""Select Subcommittee on the Coronavirus Pandemic""]"
"G000598","M","119","[HSGO,HSPW]","[00]","[""Committee on Oversight and Accountability"",""Committee on Transportation and Infrastructure""]"
"G000599","M","118","[HSFD,HSGO,HSHM]","[00]","[""Committee on Homeland Security"",""Committee on Oversight and Accountability"",""Select Subcommittee on the Weaponization of the Federal Government""]"
"G000599","M","119","[HSHM,HSJU]","[00]","[""Committee on Homeland Security"",""Committee on the Judiciary""]"
"G000600","F","118","[HSAG,HSSM]","[00]","[""Committee on Agriculture"",""Committee on Small Business""]"
"G000600","F","119","[HSAP]","[00]","[""Committee on Appropriations""]"
"G000601","M","119","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"G000602","F","119","[HSPW,HSSY]","[00]","[""Committee on Science, Space, and Technology"",""Committee on Transportation and Infrastructure""]"
"G000603","M","119","[HSBU,HSGO,HSJU]","[00]","[""Committee on Oversight and Accountability"",""Committee on the Budget"",""Committee on the Judiciary""]"
"G000605","M","119","[HSAG,HSII]","[00]","[""Committee on Agriculture"",""Committee on Natural Resources""]"
"H000067","M","112","[HSSY]","[00]","[""Committee on Science, Space, and Technology""]"
"H000067","M","113","[HSIF,HSSY]","[00]","[""Committee on Energy and Commerce"",""Committee on Science, Space, and Technology""]"
"H000206","M","112","[SSAF,SSAP,SSHR,SSSB]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Appropriations"",""Committee on Health, Education, Labor, and Pensions"",""Committee on Small Business and Entrepreneurship""]"
"H000206","M","113","[SSAF,SSAP,SSHR]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Appropriations"",""Committee on Health, Education, Labor, and Pensions""]"
"H000273","M","117","[SSCM,SSEG,SSHR,SSSB]","[00]","[""Committee on Commerce, Science, and Transportation"",""Committee on Energy and Natural Resources"",""Committee on Health, Education, Labor, and Pensions"",""Committee on Small Business and Entrepreneurship""]"
"H000273","M","118","[SSCM,SSEG,SSHR,SSSB]","[00]","[""Committee on Commerce, Science, and Transportation"",""Committee on Energy and Natural Resources"",""Committee on Health, Education, Labor, and Pensions"",""Committee on Small Business and Entrepreneurship""]"
"H000273","M","119","[SSCM,SSEG,SSHR,SSSB]","[00]","[""Committee on Commerce, Science, and Transportation"",""Committee on Energy and Natural Resources"",""Committee on Health, Education, Labor, and Pensions"",""Committee on Small Business and Entrepreneurship""]"
"H000324","M","112","[HSRU]","[00]","[""Committee on Rules""]"
"H000324","M","113","[HSRU,JCSE]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Rules""]"
"H000324","M","114","[HSRU,JCSE]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Rules""]"
"H000324","M","115","[HSRU,JCSE]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Rules""]"
"H000324","M","116","[HSRU]","[00]","[""Committee on Rules""]"
"H000329","M","112","[HSII]","[00]","[""Committee on Natural Resources""]"
"H000329","M","113","[HSGO,HSII]","[00]","[""Committee on Natural Resources"",""Committee on Oversight and Accountability""]"
"H000338","M","112","[JSTX,SPAG,SSFI,SSHR,SSJU]","[00]","[""Committee on Finance"",""Committee on Health, Education, Labor, and Pensions"",""Committee on the Judiciary"",""Joint Committee on Taxation"",""Special Committee on Aging""]"
"H000338","M","113","[JSTX,SPAG,SSFI,SSHR,SSJU]","[00]","[""Committee on Finance"",""Committee on Health, Education, Labor, and Pensions"",""Committee on the Judiciary"",""Joint Committee on Taxation"",""Special Committee on Aging""]"
"H000338","M","114","[JSTX,SPAG,SSFI,SSHR,SSJU]","[00]","[""Committee on Finance"",""Committee on Health, Education, Labor, and Pensions"",""Committee on the Judiciary"",""Joint Committee on Taxation"",""Special Committee on Aging""]"
"H000528","M","112","[HSWM]","[00]","[""Committee on Ways and Means""]"
"H000601","M","117","[SSAP,SSBK,SSFR,SSRA]","[00]","[""Committee on Appropriations"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Foreign Relations"",""Committee on Rules and Administration""]"
"H000601","M","118","[JSPR,SSAP,SSBK,SSFR,SSRA]","[00]","[""Committee on Appropriations"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Foreign Relations"",""Committee on Rules and Administration"",""Joint Committee on Printing""]"
