"issue","congress","committee_el","party","label","pred","importance_intl","importance_dom","importance_prof","intl_percentage","dom_percentage","prof_percentage","decision"
"International Trade",115,"Committee on Small Business and Entrepreneurship","Democratic",1,0.633476813227493,1.321,1.9222,2.134,0.245666889831139,0.357472290411366,0.396860819757495,"prof"
"International Trade",115,"Committee on Small Business and Entrepreneurship","Republican",0,0.41566141746529,0.536,0.7265,0.8297,0.256189656820572,0.347242137462958,0.396568205716471,"prof"
"International Trade",115,"Committee on Transportation and Infrastructure","Democratic",1,0.38473347878616,1.4322,3.8338,2.4596,0.185383659521591,0.496246246246246,0.318370094232163,"dom"
"International Trade",115,"Committee on Transportation and Infrastructure","Republican",1,0.598692979716844,1.4697,3.4194,2.9016,0.188648003388656,0.4389079286842,0.372444067927144,"dom"
"International Trade",115,"Committee on Veterans' Affairs","Democratic",1,0.528663235074572,1.001,2.8172,2.1972,0.166406224025002,0.468331283040197,0.365262492934801,"dom"
"International Trade",115,"Committee on Ways and Means","Democratic",1,0.466978162371154,2.5678,4.1484,3.4075,0.253642442980333,0.409771131108192,0.336586425911475,"dom"
"International Trade",115,"Committee on Ways and Means","Republican",0,0.488050230539342,1.5606,3.4895,2.5734,0.204709123106185,0.457729389388076,0.337561487505739,"dom"
"International Trade",115,"Committee on the Budget","Democratic",2,0.314763757120449,6.9367,6.3114,9.0196,0.311513986626369,0.2834329544587,0.405053058914931,"prof"
"International Trade",115,"Committee on the Budget","Independent",1,0.550961601213569,0.829,1.9738,1.7202,0.18328543002432,0.43639177537033,0.38032279460535,"dom"
"International Trade",115,"Committee on the Budget","Republican",3,0.52193000648562,5.9838,13.7722,11.5719,0.19100546158536,0.439614528902352,0.369380009512288,"dom"
"International Trade",115,"Committee on the Judiciary","Democratic",0,0.467469223399676,2.8892,3.0715,4.4042,0.278748468388504,0.296336674738782,0.424914856872715,"prof"
"International Trade",115,"Committee on the Judiciary","Republican",0,0.399685428135387,0.9453,2.3812,1.4672,0.197196320170223,0.4967352984125,0.306068381417277,"dom"
"International Trade",115,"Permanent Select Committee on Intelligence","Democratic",0,0.34563763894916,1.9269,4.1315,2.6121,0.22223631855141,0.476500778501816,0.301262902946773,"dom"
"International Trade",115,"Permanent Select Committee on Intelligence","Republican",0,0.461790523086738,1.6676,4.4566,3.5938,0.171599094463881,0.458592302942992,0.369808602593126,"dom"
"International Trade",115,"Select Committee on Intelligence","Democratic",1,0.548084687232298,3.3241,6.2798,6.6135,0.204971203768792,0.387226065830528,0.407802730400681,"prof"
"International Trade",115,"Select Committee on Intelligence","Independent",0,0.619609868912026,0.62,0.8268,1.0326,0.250060498507703,0.333467774461563,0.416471727030733,"prof"
"International Trade",115,"Select Committee on Intelligence","Republican",0,0.49601343117199,1.8458,2.8367,2.8562,0.244843275365779,0.376285035881518,0.378871688752703,"prof"
"International Trade",115,"Special Committee on Aging","Democratic",0,0.576297907711087,2.4659,5.1503,5.0276,0.195028393362755,0.407337983833974,0.397633622803271,"dom"
"International Trade",115,"Special Committee on Aging","Republican",0,0.573232694809929,1.7855,2.6651,2.9206,0.242226503147384,0.361555784675494,0.396217712177122,"prof"
"International Trade",115,NA,"Democratic",3,0.541201159446529,14.5708,27.8156,26.0238,0.212991629903143,0.406600185352477,0.38040818474438,"dom"
"International Trade",115,NA,"Republican",9,0.530732686535911,39.6763,81.2163,72.0411,0.205647328590081,0.420954452228926,0.373398219180993,"dom"
"International Trade",116,"Commission on Security and Cooperation in Europe","Democratic",1,0.638494386986204,1.9807,4.9217,5.1089,0.164903049628267,0.409755813275832,0.425341137095901,"prof"
"International Trade",116,"Commission on Security and Cooperation in Europe","Republican",2,0.702947671082915,3.3846,7.7007,8.133,0.176113391923323,0.400696211423487,0.42319039665319,"prof"
"International Trade",116,"Committee on Agriculture","Democratic",1,0.610735303175772,7.2014,19.3935,17.2286,0.164327358608966,0.442536538615127,0.393136102775908,"dom"
"International Trade",116,"Committee on Agriculture","Republican",4,0.677991517870283,6.0905,16.0901,15.0875,0.163423947021716,0.431739208599311,0.404836844378973,"dom"
"International Trade",116,"Committee on Agriculture, Nutrition, and Forestry","Democratic",1,0.644556805726636,1.4709,3.6152,3.8811,0.164031135694531,0.40315817646534,0.432810687840128,"prof"
"International Trade",116,"Committee on Agriculture, Nutrition, and Forestry","Republican",1,0.655957665986743,2.4325,6.575,6.4589,0.157276418558941,0.425115088191176,0.417608493249884,"dom"
"International Trade",116,"Committee on Appropriations","Democratic",8,0.598074691795919,21.3368,47.5393,46.7845,0.184477687302331,0.411024151699023,0.404498160998646,"dom"
"International Trade",116,"Committee on Appropriations","Republican",1,0.658446951503942,4.4419,11.6907,11.3019,0.161909274818203,0.426131330988354,0.411959394193443,"dom"
"International Trade",116,"Committee on Armed Services","Democratic",6,0.612073199578563,12.2169,38.9573,34.0107,0.143416262741401,0.457326357136065,0.399257380122533,"dom"
"International Trade",116,"Committee on Armed Services","Republican",5,0.634277030841373,9.1792,28.5628,24.7799,0.146815755759182,0.456844721609548,0.39633952263127,"dom"
"International Trade",116,"Committee on Banking, Housing, and Urban Affairs","Democratic",1,0.611583510831198,0.4926,2.4694,1.948,0.100325865580448,0.502932790224033,0.396741344195519,"dom"
"International Trade",116,"Committee on Banking, Housing, and Urban Affairs","Republican",1,0.686837125335289,1.7919,4.1845,4.2549,0.175139034140334,0.408990059914185,0.415870905945481,"prof"
"International Trade",116,"Committee on Commerce, Science, and Transportation","Democratic",0,0.617805317898494,1.1609,2.038,2.0725,0.220226125886861,0.38661456159654,0.393159312516599,"prof"
"International Trade",116,"Committee on Commerce, Science, and Transportation","Republican",1,0.722318226203553,1.2552,2.5222,2.7562,0.192114607567038,0.386035263866781,0.421850128566181,"prof"
"International Trade",116,"Committee on Education and the Workforce","Democratic",4,0.628825965137656,6.1131,14.9384,13.6942,0.175938317547207,0.429935215005022,0.39412646744777,"dom"
"International Trade",116,"Committee on Education and the Workforce","Republican",2,0.727717289988314,3.7183,10.9006,9.6516,0.153202447415587,0.449129601779939,0.397667950804475,"dom"
"International Trade",116,"Committee on Energy and Commerce","Democratic",4,0.594595865232749,11.3896,22.0798,24.5336,0.196362257124631,0.380666517249108,0.422971225626261,"prof"
"International Trade",116,"Committee on Energy and Commerce","Republican",4,0.662999797730112,7.348,18.2654,16.7928,0.173276549183846,0.430724752512604,0.39599869830355,"dom"
"International Trade",116,"Committee on Energy and Natural Resources","Democratic",0,0.616875897527138,0.3371,1.3487,1.1941,0.117052675440119,0.468314872044168,0.414632452515712,"dom"
"International Trade",116,"Committee on Energy and Natural Resources","Republican",0,0.767510224712642,0.5343,1.6225,1.3843,0.150885318121488,0.458190957612041,0.390923724266471,"dom"
"International Trade",116,"Committee on Environment and Public Works","Democratic",0,0.65497612432371,0.5338,2.8074,2.3862,0.093201103467542,0.490170059712959,0.416628836819499,"dom"
"International Trade",116,"Committee on Environment and Public Works","Republican",0,0.62592253642019,0.1986,1.326,1.1089,0.0754129485475603,0.503512435921777,0.421074615530663,"dom"
"International Trade",116,"Committee on Ethics","Democratic",0,0.65497612432371,0.2669,1.4037,1.1931,0.093201103467542,0.490170059712959,0.416628836819499,"dom"
"International Trade",116,"Committee on Ethics","Republican",1,0.738605539439816,1.0482,2.9566,2.7928,0.154201482876309,0.434947628574791,0.4108508885489,"dom"
"International Trade",116,"Committee on Finance","Democratic",0,0.7146045192088,0.52,1.3809,1.3239,0.16125031009675,0.428212602331928,0.410537087571322,"dom"
"International Trade",116,"Committee on Financial Services","Democratic",4,0.515506829608281,22.0787,29.8635,36.0823,0.250824486364592,0.339263500502701,0.409912013132707,"prof"
"International Trade",116,"Committee on Financial Services","Republican",6,0.666521671957141,11.021,27.9094,26.0339,0.169647021517972,0.429611340382333,0.400741638099695,"dom"
"International Trade",116,"Committee on Foreign Affairs","Democratic",1,0.597188502092884,7.4598,12.7309,13.9638,0.218413386230219,0.372744440703275,0.408842173066507,"prof"
"International Trade",116,"Committee on Foreign Affairs","Republican",4,0.665849664477933,6.6965,20.2138,18.5266,0.147380212998686,0.44487630098004,0.407743486021273,"dom"
"International Trade",116,"Committee on Foreign Relations","Democratic",1,0.694288592333471,0.679,3.1132,2.8086,0.102866319234032,0.471639801236214,0.425493879529754,"dom"
"International Trade",116,"Committee on Foreign Relations","Republican",1,0.719789257482865,2.1308,6.0739,5.8999,0.151071281709513,0.430632559590488,0.418296158699999,"dom"
"International Trade",116,"Committee on Health, Education, Labor, and Pensions","Democratic",0,0.590979638680247,0.563,0.7897,0.865,0.253866618568788,0.356089642422329,0.390043739008883,"prof"
"International Trade",116,"Committee on Health, Education, Labor, and Pensions","Republican",0,0.548118437320809,0.4471,1.5642,1.3265,0.133950506321529,0.468632033075679,0.397417460602792,"dom"
"International Trade",116,"Committee on Homeland Security","Democratic",0,0.59438794077902,2.7989,7.6777,7.4745,0.155918021736829,0.42770080942115,0.416381168842021,"dom"
"International Trade",116,"Committee on Homeland Security","Republican",1,0.656077304166706,1.5482,3.8988,4.1073,0.162042221826821,0.408067571669301,0.429890206503878,"prof"
"International Trade",116,"Committee on Homeland Security and Governmental Affairs","Democratic",0,0.581758751221924,0.2755,1.0888,0.9273,0.120221679176122,0.475126549135975,0.404651771687904,"dom"
"International Trade",116,"Committee on Homeland Security and Governmental Affairs","Republican",0,0.728222110324631,0.6282,1.2942,1.3702,0.190791471785215,0.393063232703638,0.416145295511146,"prof"
"International Trade",116,"Committee on House Administration","Democratic",0,0.607522359814588,1.5884,4.3112,3.8549,0.162837664667589,0.441970372648521,0.39519196268389,"dom"
"International Trade",116,"Committee on Indian Affairs","Democratic",1,0.606688777179807,1.2949,4.4867,3.7848,0.135359173774879,0.469006104699783,0.395634721525339,"dom"
"International Trade",116,"Committee on Indian Affairs","Republican",2,0.655774230908603,3.7966,10.1141,8.6939,0.167956964511648,0.44743547773462,0.384607557753732,"dom"
"International Trade",116,"Committee on Natural Resources","Democratic",3,0.668833877639184,6.0765,13.0724,12.8225,0.190060491564336,0.408877934654097,0.401061573781567,"dom"
"International Trade",116,"Committee on Natural Resources","Republican",0,0.535342478835526,0.691,2.9438,2.0744,0.121032719120017,0.515623905275695,0.363343375604288,"dom"
"International Trade",116,"Committee on Oversight and Accountability","Democratic",1,0.597953586377201,2.1219,4.8394,4.906,0.178802254935832,0.407792842516832,0.413404902547336,"prof"
"International Trade",116,"Committee on Oversight and Accountability","Republican",2,0.538978923100542,2.0235,8.3321,7.0016,0.116579863111562,0.48003710275851,0.403383034129929,"dom"
"International Trade",116,"Committee on Rules","Democratic",0,0.638692004039601,1.4392,2.6685,2.7586,0.20960342542563,0.388637257329275,0.401759317245096,"prof"
"International Trade",116,"Committee on Rules","Republican",0,0.601115402002673,0.7168,1.6356,1.3253,0.194904423960628,0.444734480789624,0.360361095249748,"dom"
"International Trade",116,"Committee on Rules and Administration","Democratic",0,0.581758751221924,0.2755,1.0888,0.9273,0.120221679176122,0.475126549135975,0.404651771687904,"dom"
"International Trade",116,"Committee on Science, Space, and Technology","Democratic",0,0.546440169817738,1.0827,2.4749,2.475,0.179474853297086,0.410254285051222,0.410270861651692,"prof"
"International Trade",116,"Committee on Small Business","Democratic",0,0.590012621364704,0.8753,2.992,2.5008,0.137450730987265,0.469841868061117,0.392707400951618,"dom"
"International Trade",116,"Committee on Small Business","Republican",1,0.725675167635934,0.9672,2.944,2.8952,0.142101551480959,0.432534085566526,0.425364362952515,"dom"
"International Trade",116,"Committee on Small Business and Entrepreneurship","Republican",1,0.70904310248914,1.0364,2.6594,2.4678,0.168148484651827,0.43146862223376,0.400382893114414,"dom"
"International Trade",116,"Committee on Transportation and Infrastructure","Democratic",0,0.521093988650801,4.3861,7.0207,7.7084,0.22945613961664,0.36728362768896,0.4032602326944,"prof"
"International Trade",116,"Committee on Transportation and Infrastructure","Republican",1,0.616902149510377,2.3589,4.8757,4.7975,0.196050564739322,0.405224358175215,0.398725077085463,"dom"
